name,hypothesis_id,symbol,timeframe_minutes,lookback,threshold,direction,leader
unique_02302,H006,HG,240,2,0.5,1,
unique_02303,H006,HG,240,2,1.0,-1,
unique_02304,H006,HG,240,2,1.0,1,
unique_02305,H006,NG,240,2,0.5,-1,
unique_02306,H006,NG,240,2,0.5,1,
unique_02307,H006,NG,240,2,1.0,-1,
unique_02308,H006,NG,240,2,1.0,1,
unique_02309,H006,NKD,240,2,0.5,-1,
unique_02310,H006,NKD,240,2,0.5,1,
unique_02311,H006,NKD,240,2,1.0,-1,
unique_02312,H006,NKD,240,2,1.0,1,
unique_02313,H006,ZC,240,2,0.5,-1,
unique_02314,H006,ZC,240,2,0.5,1,
unique_02315,H006,ZC,240,2,1.0,-1,
unique_02316,H006,ZC,240,2,1.0,1,
unique_02317,H006,ZN,240,2,0.5,-1,
unique_02318,H006,ZN,240,2,0.5,1,
unique_02319,H006,ZN,240,2,1.0,-1,
unique_02320,H006,ZN,240,2,1.0,1,
unique_02321,H006,6E,240,4,0.5,-1,
unique_02322,H006,6E,240,4,0.5,1,
unique_02323,H006,6E,240,4,1.0,-1,
unique_02324,H006,6E,240,4,1.0,1,
unique_02325,H006,6J,240,4,0.5,-1,
unique_02326,H006,6J,240,4,0.5,1,
unique_02327,H006,6J,240,4,1.0,-1,
unique_02328,H006,6J,240,4,1.0,1,
unique_02329,H006,CL,240,4,0.5,-1,
unique_02330,H006,CL,240,4,0.5,1,
unique_02331,H006,CL,240,4,1.0,-1,
unique_02332,H006,CL,240,4,1.0,1,
unique_02333,H006,ES,240,4,0.5,-1,
unique_02334,H006,ES,240,4,0.5,1,
unique_02335,H006,ES,240,4,1.0,-1,
unique_02336,H006,ES,240,4,1.0,1,
unique_02337,H006,GC,240,4,0.5,-1,
unique_02338,H006,GC,240,4,0.5,1,
unique_02339,H006,GC,240,4,1.0,-1,
unique_02340,H006,GC,240,4,1.0,1,
unique_02341,H006,HG,240,4,0.5,-1,
unique_02342,H006,HG,240,4,0.5,1,
unique_02343,H006,HG,240,4,1.0,-1,
unique_02344,H006,HG,240,4,1.0,1,
unique_02345,H006,NG,240,4,0.5,-1,
unique_02346,H006,NG,240,4,0.5,1,
unique_02347,H006,NG,240,4,1.0,-1,
unique_02348,H006,NG,240,4,1.0,1,
unique_02349,H006,NKD,240,4,0.5,-1,
unique_02350,H006,NKD,240,4,0.5,1,
unique_02351,H006,NKD,240,4,1.0,-1,
unique_02352,H006,NKD,240,4,1.0,1,
unique_02353,H006,ZC,240,4,0.5,-1,
unique_02354,H006,ZC,240,4,0.5,1,
unique_02355,H006,ZC,240,4,1.0,-1,
unique_02356,H006,ZC,240,4,1.0,1,
unique_02357,H006,ZN,240,4,0.5,-1,
unique_02358,H006,ZN,240,4,0.5,1,
unique_02359,H006,ZN,240,4,1.0,-1,
unique_02360,H006,ZN,240,4,1.0,1,
unique_02361,H006,6E,240,8,0.5,-1,
unique_02362,H006,6E,240,8,0.5,1,
unique_02363,H006,6E,240,8,1.0,-1,
unique_02364,H006,6E,240,8,1.0,1,
unique_02365,H006,6J,240,8,0.5,-1,
unique_02366,H006,6J,240,8,0.5,1,
unique_02367,H006,6J,240,8,1.0,-1,
unique_02368,H006,6J,240,8,1.0,1,
unique_02369,H006,CL,240,8,0.5,-1,
unique_02370,H006,CL,240,8,0.5,1,
unique_02371,H006,CL,240,8,1.0,-1,
unique_02372,H006,CL,240,8,1.0,1,
unique_02373,H006,ES,240,8,0.5,-1,
unique_02374,H006,ES,240,8,0.5,1,
unique_02375,H006,ES,240,8,1.0,-1,
unique_02376,H006,ES,240,8,1.0,1,
unique_02377,H006,GC,240,8,0.5,-1,
unique_02378,H006,GC,240,8,0.5,1,
unique_02379,H006,GC,240,8,1.0,-1,
unique_02380,H006,GC,240,8,1.0,1,
unique_02381,H006,HG,240,8,0.5,-1,
unique_02382,H006,HG,240,8,0.5,1,
unique_02383,H006,HG,240,8,1.0,-1,
unique_02384,H006,HG,240,8,1.0,1,
unique_02385,H006,NG,240,8,0.5,-1,
unique_02386,H006,NG,240,8,0.5,1,
unique_02387,H006,NG,240,8,1.0,-1,
unique_02388,H006,NG,240,8,1.0,1,
unique_02389,H006,NKD,240,8,0.5,-1,
unique_02390,H006,NKD,240,8,0.5,1,
unique_02391,H006,NKD,240,8,1.0,-1,
unique_02392,H006,NKD,240,8,1.0,1,
unique_02393,H006,ZC,240,8,0.5,-1,
unique_02394,H006,ZC,240,8,0.5,1,
unique_02395,H006,ZC,240,8,1.0,-1,
unique_02396,H006,ZC,240,8,1.0,1,
unique_02397,H006,ZN,240,8,0.5,-1,
unique_02398,H006,ZN,240,8,0.5,1,
unique_02399,H006,ZN,240,8,1.0,-1,
unique_02400,H006,ZN,240,8,1.0,1,
unique_02401,H002,6E,240,2,0.25,-1,
unique_02402,H002,6E,240,2,0.25,1,
unique_02403,H002,6E,240,2,0.5,-1,
unique_02404,H002,6E,240,2,0.5,1,
unique_02405,H002,6E,240,2,0.75,-1,
unique_02406,H002,6E,240,2,0.75,1,
unique_02407,H002,6E,240,5,0.25,-1,
unique_02408,H002,6E,240,5,0.25,1,
unique_02409,H002,6E,240,5,0.5,-1,
unique_02410,H002,6E,240,5,0.5,1,
unique_02411,H002,6E,240,5,0.75,-1,
unique_02412,H002,6E,240,5,0.75,1,
unique_02413,H002,6E,240,10,0.25,-1,
unique_02414,H002,6E,240,10,0.25,1,
unique_02415,H002,6E,240,10,0.5,-1,
unique_02416,H002,6E,240,10,0.5,1,
unique_02417,H002,6E,240,10,0.75,-1,
unique_02418,H002,6E,240,10,0.75,1,
unique_02419,H002,6E,240,20,0.25,-1,
unique_02420,H002,6E,240,20,0.25,1,
unique_02421,H002,6E,240,20,0.5,-1,
unique_02422,H002,6E,240,20,0.5,1,
unique_02423,H002,6E,240,20,0.75,-1,
unique_02424,H002,6E,240,20,0.75,1,
unique_02425,H003,6E,240,20,0.0,-1,
unique_02426,H003,6E,240,20,0.0,1,
unique_02427,H003,6E,240,20,0.5,-1,
unique_02428,H003,6E,240,20,0.5,1,
unique_02429,H003,6E,240,20,1.0,-1,
unique_02430,H003,6E,240,20,1.0,1,
unique_02431,H003,6E,240,60,0.0,-1,
unique_02432,H003,6E,240,60,0.0,1,
unique_02433,H003,6E,240,60,0.5,-1,
unique_02434,H003,6E,240,60,0.5,1,
unique_02435,H003,6E,240,60,1.0,-1,
unique_02436,H003,6E,240,60,1.0,1,
unique_02437,H004,6E,240,10,0.2,-1,
unique_02438,H004,6E,240,10,0.2,1,
unique_02439,H004,6E,240,10,0.35,-1,
unique_02440,H004,6E,240,10,0.35,1,
unique_02441,H004,6E,240,20,0.2,-1,
unique_02442,H004,6E,240,20,0.2,1,
unique_02443,H004,6E,240,20,0.35,-1,
unique_02444,H004,6E,240,20,0.35,1,
unique_02445,H004,6E,240,40,0.2,-1,
unique_02446,H004,6E,240,40,0.2,1,
unique_02447,H004,6E,240,40,0.35,-1,
unique_02448,H004,6E,240,40,0.35,1,
unique_02449,H002,6J,240,2,0.25,-1,
unique_02450,H002,6J,240,2,0.25,1,
unique_02451,H002,6J,240,2,0.5,-1,
unique_02452,H002,6J,240,2,0.5,1,
unique_02453,H002,6J,240,2,0.75,-1,
unique_02454,H002,6J,240,2,0.75,1,
unique_02455,H002,6J,240,5,0.25,-1,
unique_02456,H002,6J,240,5,0.25,1,
unique_02457,H002,6J,240,5,0.5,-1,
unique_02458,H002,6J,240,5,0.5,1,
unique_02459,H002,6J,240,5,0.75,-1,
unique_02460,H002,6J,240,5,0.75,1,
unique_02461,H002,6J,240,10,0.25,-1,
unique_02462,H002,6J,240,10,0.25,1,
unique_02463,H002,6J,240,10,0.5,-1,
unique_02464,H002,6J,240,10,0.5,1,
unique_02465,H002,6J,240,10,0.75,-1,
unique_02466,H002,6J,240,10,0.75,1,
unique_02467,H002,6J,240,20,0.25,-1,
unique_02468,H002,6J,240,20,0.25,1,
unique_02469,H002,6J,240,20,0.5,-1,
unique_02470,H002,6J,240,20,0.5,1,
unique_02471,H002,6J,240,20,0.75,-1,
unique_02472,H002,6J,240,20,0.75,1,
unique_02473,H003,6J,240,20,0.0,-1,
unique_02474,H003,6J,240,20,0.0,1,
unique_02475,H003,6J,240,20,0.5,-1,
unique_02476,H003,6J,240,20,0.5,1,
unique_02477,H003,6J,240,20,1.0,-1,
unique_02478,H003,6J,240,20,1.0,1,
unique_02479,H003,6J,240,60,0.0,-1,
unique_02480,H003,6J,240,60,0.0,1,
unique_02481,H003,6J,240,60,0.5,-1,
unique_02482,H003,6J,240,60,0.5,1,
unique_02483,H003,6J,240,60,1.0,-1,
unique_02484,H003,6J,240,60,1.0,1,
unique_02485,H004,6J,240,10,0.2,-1,
unique_02486,H004,6J,240,10,0.2,1,
unique_02487,H004,6J,240,10,0.35,-1,
unique_02488,H004,6J,240,10,0.35,1,
unique_02489,H004,6J,240,20,0.2,-1,
unique_02490,H004,6J,240,20,0.2,1,
unique_02491,H004,6J,240,20,0.35,-1,
unique_02492,H004,6J,240,20,0.35,1,
unique_02493,H004,6J,240,40,0.2,-1,
unique_02494,H004,6J,240,40,0.2,1,
unique_02495,H004,6J,240,40,0.35,-1,
unique_02496,H004,6J,240,40,0.35,1,
unique_02497,H002,CL,240,2,0.25,-1,
unique_02498,H002,CL,240,2,0.25,1,
unique_02499,H002,CL,240,2,0.5,-1,
unique_02500,H002,CL,240,2,0.5,1,
unique_02501,H002,CL,240,2,0.75,-1,
unique_02502,H002,CL,240,2,0.75,1,
unique_02503,H002,CL,240,5,0.25,-1,
unique_02504,H002,CL,240,5,0.25,1,
unique_02505,H002,CL,240,5,0.5,-1,
unique_02506,H002,CL,240,5,0.5,1,
unique_02507,H002,CL,240,5,0.75,-1,
unique_02508,H002,CL,240,5,0.75,1,
unique_02509,H002,CL,240,10,0.25,-1,
unique_02510,H002,CL,240,10,0.25,1,
unique_02511,H002,CL,240,10,0.5,-1,
unique_02512,H002,CL,240,10,0.5,1,
unique_02513,H002,CL,240,10,0.75,-1,
unique_02514,H002,CL,240,10,0.75,1,
unique_02515,H002,CL,240,20,0.25,-1,
unique_02516,H002,CL,240,20,0.25,1,
unique_02517,H002,CL,240,20,0.5,-1,
unique_02518,H002,CL,240,20,0.5,1,
unique_02519,H002,CL,240,20,0.75,-1,
unique_02520,H002,CL,240,20,0.75,1,
unique_02521,H003,CL,240,20,0.0,-1,
unique_02522,H003,CL,240,20,0.0,1,
unique_02523,H003,CL,240,20,0.5,-1,
unique_02524,H003,CL,240,20,0.5,1,
unique_02525,H003,CL,240,20,1.0,-1,
unique_02526,H003,CL,240,20,1.0,1,
unique_02527,H003,CL,240,60,0.0,-1,
unique_02528,H003,CL,240,60,0.0,1,
unique_02529,H003,CL,240,60,0.5,-1,
unique_02530,H003,CL,240,60,0.5,1,
unique_02531,H003,CL,240,60,1.0,-1,
unique_02532,H003,CL,240,60,1.0,1,
unique_02533,H004,CL,240,10,0.2,-1,
unique_02534,H004,CL,240,10,0.2,1,
unique_02535,H004,CL,240,10,0.35,-1,
unique_02536,H004,CL,240,10,0.35,1,
unique_02537,H004,CL,240,20,0.2,-1,
unique_02538,H004,CL,240,20,0.2,1,
unique_02539,H004,CL,240,20,0.35,-1,
unique_02540,H004,CL,240,20,0.35,1,
unique_02541,H004,CL,240,40,0.2,-1,
unique_02542,H004,CL,240,40,0.2,1,
unique_02543,H004,CL,240,40,0.35,-1,
unique_02544,H004,CL,240,40,0.35,1,
unique_02545,H002,ES,240,2,0.25,-1,
unique_02546,H002,ES,240,2,0.25,1,
unique_02547,H002,ES,240,2,0.5,-1,
unique_02548,H002,ES,240,2,0.5,1,
unique_02549,H002,ES,240,2,0.75,-1,
unique_02550,H002,ES,240,2,0.75,1,
unique_02551,H002,ES,240,5,0.25,-1,
unique_02552,H002,ES,240,5,0.25,1,
unique_02553,H002,ES,240,5,0.5,-1,
unique_02554,H002,ES,240,5,0.5,1,
unique_02555,H002,ES,240,5,0.75,-1,
unique_02556,H002,ES,240,5,0.75,1,
unique_02557,H002,ES,240,10,0.25,-1,
unique_02558,H002,ES,240,10,0.25,1,
unique_02559,H002,ES,240,10,0.5,-1,
unique_02560,H002,ES,240,10,0.5,1,
unique_02561,H002,ES,240,10,0.75,-1,
unique_02562,H002,ES,240,10,0.75,1,
unique_02563,H002,ES,240,20,0.25,-1,
unique_02564,H002,ES,240,20,0.25,1,
unique_02565,H002,ES,240,20,0.5,-1,
unique_02566,H002,ES,240,20,0.5,1,
unique_02567,H002,ES,240,20,0.75,-1,
unique_02568,H002,ES,240,20,0.75,1,
unique_02569,H003,ES,240,20,0.0,-1,
unique_02570,H003,ES,240,20,0.0,1,
unique_02571,H003,ES,240,20,0.5,-1,
unique_02572,H003,ES,240,20,0.5,1,
unique_02573,H003,ES,240,20,1.0,-1,
unique_02574,H003,ES,240,20,1.0,1,
unique_02575,H003,ES,240,60,0.0,-1,
unique_02576,H003,ES,240,60,0.0,1,
unique_02577,H003,ES,240,60,0.5,-1,
unique_02578,H003,ES,240,60,0.5,1,
unique_02579,H003,ES,240,60,1.0,-1,
unique_02580,H003,ES,240,60,1.0,1,
unique_02581,H004,ES,240,10,0.2,-1,
unique_02582,H004,ES,240,10,0.2,1,
unique_02583,H004,ES,240,10,0.35,-1,
unique_02584,H004,ES,240,10,0.35,1,
unique_02585,H004,ES,240,20,0.2,-1,
unique_02586,H004,ES,240,20,0.2,1,
unique_02587,H004,ES,240,20,0.35,-1,
unique_02588,H004,ES,240,20,0.35,1,
unique_02589,H004,ES,240,40,0.2,-1,
unique_02590,H004,ES,240,40,0.2,1,
unique_02591,H004,ES,240,40,0.35,-1,
unique_02592,H004,ES,240,40,0.35,1,
unique_02593,H002,GC,240,2,0.25,-1,
unique_02594,H002,GC,240,2,0.25,1,
unique_02595,H002,GC,240,2,0.5,-1,
unique_02596,H002,GC,240,2,0.5,1,
unique_02597,H002,GC,240,2,0.75,-1,
unique_02598,H002,GC,240,2,0.75,1,
unique_02599,H002,GC,240,5,0.25,-1,
unique_02600,H002,GC,240,5,0.25,1,
unique_02601,H002,GC,240,5,0.5,-1,
unique_02602,H002,GC,240,5,0.5,1,
unique_02603,H002,GC,240,5,0.75,-1,
unique_02604,H002,GC,240,5,0.75,1,
unique_02605,H002,GC,240,10,0.25,-1,
unique_02606,H002,GC,240,10,0.25,1,
unique_02607,H002,GC,240,10,0.5,-1,
unique_02608,H002,GC,240,10,0.5,1,
unique_02609,H002,GC,240,10,0.75,-1,
unique_02610,H002,GC,240,10,0.75,1,
unique_02611,H002,GC,240,20,0.25,-1,
unique_02612,H002,GC,240,20,0.25,1,
unique_02613,H002,GC,240,20,0.5,-1,
unique_02614,H002,GC,240,20,0.5,1,
unique_02615,H002,GC,240,20,0.75,-1,
unique_02616,H002,GC,240,20,0.75,1,
unique_02617,H003,GC,240,20,0.0,-1,
unique_02618,H003,GC,240,20,0.0,1,
unique_02619,H003,GC,240,20,0.5,-1,
unique_02620,H003,GC,240,20,0.5,1,
unique_02621,H003,GC,240,20,1.0,-1,
unique_02622,H003,GC,240,20,1.0,1,
unique_02623,H003,GC,240,60,0.0,-1,
unique_02624,H003,GC,240,60,0.0,1,
unique_02625,H003,GC,240,60,0.5,-1,
unique_02626,H003,GC,240,60,0.5,1,
unique_02627,H003,GC,240,60,1.0,-1,
unique_02628,H003,GC,240,60,1.0,1,
unique_02629,H004,GC,240,10,0.2,-1,
unique_02630,H004,GC,240,10,0.2,1,
unique_02631,H004,GC,240,10,0.35,-1,
unique_02632,H004,GC,240,10,0.35,1,
unique_02633,H004,GC,240,20,0.2,-1,
unique_02634,H004,GC,240,20,0.2,1,
unique_02635,H004,GC,240,20,0.35,-1,
unique_02636,H004,GC,240,20,0.35,1,
unique_02637,H004,GC,240,40,0.2,-1,
unique_02638,H004,GC,240,40,0.2,1,
unique_02639,H004,GC,240,40,0.35,-1,
unique_02640,H004,GC,240,40,0.35,1,
unique_02641,H002,HG,240,2,0.25,-1,
unique_02642,H002,HG,240,2,0.25,1,
unique_02643,H002,HG,240,2,0.5,-1,
unique_02644,H002,HG,240,2,0.5,1,
unique_02645,H002,HG,240,2,0.75,-1,
unique_02646,H002,HG,240,2,0.75,1,
unique_02647,H002,HG,240,5,0.25,-1,
unique_02648,H002,HG,240,5,0.25,1,
unique_02649,H002,HG,240,5,0.5,-1,
unique_02650,H002,HG,240,5,0.5,1,
unique_02651,H002,HG,240,5,0.75,-1,
unique_02652,H002,HG,240,5,0.75,1,
unique_02653,H002,HG,240,10,0.25,-1,
unique_02654,H002,HG,240,10,0.25,1,
unique_02655,H002,HG,240,10,0.5,-1,
unique_02656,H002,HG,240,10,0.5,1,
unique_02657,H002,HG,240,10,0.75,-1,
unique_02658,H002,HG,240,10,0.75,1,
unique_02659,H002,HG,240,20,0.25,-1,
unique_02660,H002,HG,240,20,0.25,1,
unique_02661,H002,HG,240,20,0.5,-1,
unique_02662,H002,HG,240,20,0.5,1,
unique_02663,H002,HG,240,20,0.75,-1,
unique_02664,H002,HG,240,20,0.75,1,
unique_02665,H003,HG,240,20,0.0,-1,
unique_02666,H003,HG,240,20,0.0,1,
unique_02667,H003,HG,240,20,0.5,-1,
unique_02668,H003,HG,240,20,0.5,1,
unique_02669,H003,HG,240,20,1.0,-1,
unique_02670,H003,HG,240,20,1.0,1,
unique_02671,H003,HG,240,60,0.0,-1,
unique_02672,H003,HG,240,60,0.0,1,
unique_02673,H003,HG,240,60,0.5,-1,
unique_02674,H003,HG,240,60,0.5,1,
unique_02675,H003,HG,240,60,1.0,-1,
unique_02676,H003,HG,240,60,1.0,1,
unique_02677,H004,HG,240,10,0.2,-1,
unique_02678,H004,HG,240,10,0.2,1,
unique_02679,H004,HG,240,10,0.35,-1,
unique_02680,H004,HG,240,10,0.35,1,
unique_02681,H004,HG,240,20,0.2,-1,
unique_02682,H004,HG,240,20,0.2,1,
unique_02683,H004,HG,240,20,0.35,-1,
unique_02684,H004,HG,240,20,0.35,1,
unique_02685,H004,HG,240,40,0.2,-1,
unique_02686,H004,HG,240,40,0.2,1,
unique_02687,H004,HG,240,40,0.35,-1,
unique_02688,H004,HG,240,40,0.35,1,
unique_02689,H002,NG,240,2,0.25,-1,
unique_02690,H002,NG,240,2,0.25,1,
unique_02691,H002,NG,240,2,0.5,-1,
unique_02692,H002,NG,240,2,0.5,1,
unique_02693,H002,NG,240,2,0.75,-1,
unique_02694,H002,NG,240,2,0.75,1,
unique_02695,H002,NG,240,5,0.25,-1,
unique_02696,H002,NG,240,5,0.25,1,
unique_02697,H002,NG,240,5,0.5,-1,
unique_02698,H002,NG,240,5,0.5,1,
unique_02699,H002,NG,240,5,0.75,-1,
unique_02700,H002,NG,240,5,0.75,1,
unique_02701,H002,NG,240,10,0.25,-1,
unique_02702,H002,NG,240,10,0.25,1,
unique_02703,H002,NG,240,10,0.5,-1,
unique_02704,H002,NG,240,10,0.5,1,
unique_02705,H002,NG,240,10,0.75,-1,
unique_02706,H002,NG,240,10,0.75,1,
unique_02707,H002,NG,240,20,0.25,-1,
unique_02708,H002,NG,240,20,0.25,1,
unique_02709,H002,NG,240,20,0.5,-1,
unique_02710,H002,NG,240,20,0.5,1,
unique_02711,H002,NG,240,20,0.75,-1,
unique_02712,H002,NG,240,20,0.75,1,
unique_02713,H003,NG,240,20,0.0,-1,
unique_02714,H003,NG,240,20,0.0,1,
unique_02715,H003,NG,240,20,0.5,-1,
unique_02716,H003,NG,240,20,0.5,1,
unique_02717,H003,NG,240,20,1.0,-1,
unique_02718,H003,NG,240,20,1.0,1,
unique_02719,H003,NG,240,60,0.0,-1,
unique_02720,H003,NG,240,60,0.0,1,
unique_02721,H003,NG,240,60,0.5,-1,
unique_02722,H003,NG,240,60,0.5,1,
unique_02723,H003,NG,240,60,1.0,-1,
unique_02724,H003,NG,240,60,1.0,1,
unique_02725,H004,NG,240,10,0.2,-1,
unique_02726,H004,NG,240,10,0.2,1,
unique_02727,H004,NG,240,10,0.35,-1,
unique_02728,H004,NG,240,10,0.35,1,
unique_02729,H004,NG,240,20,0.2,-1,
unique_02730,H004,NG,240,20,0.2,1,
unique_02731,H004,NG,240,20,0.35,-1,
unique_02732,H004,NG,240,20,0.35,1,
unique_02733,H004,NG,240,40,0.2,-1,
unique_02734,H004,NG,240,40,0.2,1,
unique_02735,H004,NG,240,40,0.35,-1,
unique_02736,H004,NG,240,40,0.35,1,
unique_02737,H002,NKD,240,2,0.25,-1,
unique_02738,H002,NKD,240,2,0.25,1,
unique_02739,H002,NKD,240,2,0.5,-1,
unique_02740,H002,NKD,240,2,0.5,1,
unique_02741,H002,NKD,240,2,0.75,-1,
unique_02742,H002,NKD,240,2,0.75,1,
unique_02743,H002,NKD,240,5,0.25,-1,
unique_02744,H002,NKD,240,5,0.25,1,
unique_02745,H002,NKD,240,5,0.5,-1,
unique_02746,H002,NKD,240,5,0.5,1,
unique_02747,H002,NKD,240,5,0.75,-1,
unique_02748,H002,NKD,240,5,0.75,1,
unique_02749,H002,NKD,240,10,0.25,-1,
unique_02750,H002,NKD,240,10,0.25,1,
unique_02751,H002,NKD,240,10,0.5,-1,
unique_02752,H002,NKD,240,10,0.5,1,
unique_02753,H002,NKD,240,10,0.75,-1,
unique_02754,H002,NKD,240,10,0.75,1,
unique_02755,H002,NKD,240,20,0.25,-1,
unique_02756,H002,NKD,240,20,0.25,1,
unique_02757,H002,NKD,240,20,0.5,-1,
unique_02758,H002,NKD,240,20,0.5,1,
unique_02759,H002,NKD,240,20,0.75,-1,
unique_02760,H002,NKD,240,20,0.75,1,
unique_02761,H003,NKD,240,20,0.0,-1,
unique_02762,H003,NKD,240,20,0.0,1,
unique_02763,H003,NKD,240,20,0.5,-1,
unique_02764,H003,NKD,240,20,0.5,1,
unique_02765,H003,NKD,240,20,1.0,-1,
unique_02766,H003,NKD,240,20,1.0,1,
unique_02767,H003,NKD,240,60,0.0,-1,
unique_02768,H003,NKD,240,60,0.0,1,
unique_02769,H003,NKD,240,60,0.5,-1,
unique_02770,H003,NKD,240,60,0.5,1,
unique_02771,H003,NKD,240,60,1.0,-1,
unique_02772,H003,NKD,240,60,1.0,1,
unique_02773,H004,NKD,240,10,0.2,-1,
unique_02774,H004,NKD,240,10,0.2,1,
unique_02775,H004,NKD,240,10,0.35,-1,
unique_02776,H004,NKD,240,10,0.35,1,
unique_02777,H004,NKD,240,20,0.2,-1,
unique_02778,H004,NKD,240,20,0.2,1,
unique_02779,H004,NKD,240,20,0.35,-1,
unique_02780,H004,NKD,240,20,0.35,1,
unique_02781,H004,NKD,240,40,0.2,-1,
unique_02782,H004,NKD,240,40,0.2,1,
unique_02783,H004,NKD,240,40,0.35,-1,
unique_02784,H004,NKD,240,40,0.35,1,
unique_02785,H002,ZC,240,2,0.25,-1,
unique_02786,H002,ZC,240,2,0.25,1,
unique_02787,H002,ZC,240,2,0.5,-1,
unique_02788,H002,ZC,240,2,0.5,1,
unique_02789,H002,ZC,240,2,0.75,-1,
unique_02790,H002,ZC,240,2,0.75,1,
unique_02791,H002,ZC,240,5,0.25,-1,
unique_02792,H002,ZC,240,5,0.25,1,
unique_02793,H002,ZC,240,5,0.5,-1,
unique_02794,H002,ZC,240,5,0.5,1,
unique_02795,H002,ZC,240,5,0.75,-1,
unique_02796,H002,ZC,240,5,0.75,1,
unique_02797,H002,ZC,240,10,0.25,-1,
unique_02798,H002,ZC,240,10,0.25,1,
unique_02799,H002,ZC,240,10,0.5,-1,
unique_02800,H002,ZC,240,10,0.5,1,
unique_02801,H002,ZC,240,10,0.75,-1,
unique_02802,H002,ZC,240,10,0.75,1,
unique_02803,H002,ZC,240,20,0.25,-1,
unique_02804,H002,ZC,240,20,0.25,1,
unique_02805,H002,ZC,240,20,0.5,-1,
unique_02806,H002,ZC,240,20,0.5,1,
unique_02807,H002,ZC,240,20,0.75,-1,
unique_02808,H002,ZC,240,20,0.75,1,
unique_02809,H003,ZC,240,20,0.0,-1,
unique_02810,H003,ZC,240,20,0.0,1,
unique_02811,H003,ZC,240,20,0.5,-1,
unique_02812,H003,ZC,240,20,0.5,1,
unique_02813,H003,ZC,240,20,1.0,-1,
unique_02814,H003,ZC,240,20,1.0,1,
unique_02815,H003,ZC,240,60,0.0,-1,
unique_02816,H003,ZC,240,60,0.0,1,
unique_02817,H003,ZC,240,60,0.5,-1,
unique_02818,H003,ZC,240,60,0.5,1,
unique_02819,H003,ZC,240,60,1.0,-1,
unique_02820,H003,ZC,240,60,1.0,1,
unique_02821,H004,ZC,240,10,0.2,-1,
unique_02822,H004,ZC,240,10,0.2,1,
unique_02823,H004,ZC,240,10,0.35,-1,
unique_02824,H004,ZC,240,10,0.35,1,
unique_02825,H004,ZC,240,20,0.2,-1,
unique_02826,H004,ZC,240,20,0.2,1,
unique_02827,H004,ZC,240,20,0.35,-1,
unique_02828,H004,ZC,240,20,0.35,1,
unique_02829,H004,ZC,240,40,0.2,-1,
unique_02830,H004,ZC,240,40,0.2,1,
unique_02831,H004,ZC,240,40,0.35,-1,
unique_02832,H004,ZC,240,40,0.35,1,
unique_02833,H002,ZN,240,2,0.25,-1,
unique_02834,H002,ZN,240,2,0.25,1,
unique_02835,H002,ZN,240,2,0.5,-1,
unique_02836,H002,ZN,240,2,0.5,1,
unique_02837,H002,ZN,240,2,0.75,-1,
unique_02838,H002,ZN,240,2,0.75,1,
unique_02839,H002,ZN,240,5,0.25,-1,
unique_02840,H002,ZN,240,5,0.25,1,
unique_02841,H002,ZN,240,5,0.5,-1,
unique_02842,H002,ZN,240,5,0.5,1,
unique_02843,H002,ZN,240,5,0.75,-1,
unique_02844,H002,ZN,240,5,0.75,1,
unique_02845,H002,ZN,240,10,0.25,-1,
unique_02846,H002,ZN,240,10,0.25,1,
unique_02847,H002,ZN,240,10,0.5,-1,
unique_02848,H002,ZN,240,10,0.5,1,
unique_02849,H002,ZN,240,10,0.75,-1,
unique_02850,H002,ZN,240,10,0.75,1,
unique_02851,H002,ZN,240,20,0.25,-1,
unique_02852,H002,ZN,240,20,0.25,1,
unique_02853,H002,ZN,240,20,0.5,-1,
unique_02854,H002,ZN,240,20,0.5,1,
unique_02855,H002,ZN,240,20,0.75,-1,
unique_02856,H002,ZN,240,20,0.75,1,
unique_02857,H003,ZN,240,20,0.0,-1,
unique_02858,H003,ZN,240,20,0.0,1,
unique_02859,H003,ZN,240,20,0.5,-1,
unique_02860,H003,ZN,240,20,0.5,1,
unique_02861,H003,ZN,240,20,1.0,-1,
unique_02862,H003,ZN,240,20,1.0,1,
unique_02863,H003,ZN,240,60,0.0,-1,
unique_02864,H003,ZN,240,60,0.0,1,
unique_02865,H003,ZN,240,60,0.5,-1,
unique_02866,H003,ZN,240,60,0.5,1,
unique_02867,H003,ZN,240,60,1.0,-1,
unique_02868,H003,ZN,240,60,1.0,1,
unique_02869,H004,ZN,240,10,0.2,-1,
unique_02870,H004,ZN,240,10,0.2,1,
unique_02871,H004,ZN,240,10,0.35,-1,
unique_02872,H004,ZN,240,10,0.35,1,
unique_02873,H004,ZN,240,20,0.2,-1,
unique_02874,H004,ZN,240,20,0.2,1,
unique_02875,H004,ZN,240,20,0.35,-1,
unique_02876,H004,ZN,240,20,0.35,1,
unique_02877,H004,ZN,240,40,0.2,-1,
unique_02878,H004,ZN,240,40,0.2,1,
unique_02879,H004,ZN,240,40,0.35,-1,
unique_02880,H004,ZN,240,40,0.35,1,
